ID,frase_es,frase_sh,dominio,fecha,origen
5605,De dónde,Tuya,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5606,Por aquí,Juní,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5607,Por allí,Nuní,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5608,Por afuera,Aáni,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5609,Adentro,Init,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5610,Arriba,Yakí,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5611,Atrás,Ukunam,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5612,Estoy aquí,Juí pujajai,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5613,Vea allí,Nuí iista,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5614,Se fue allá,Aí weyi,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5615,Corrió desde aquí,Juyá tsekenki,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5616,Corra desde allí,Nuya tseketnia,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5617,Comuníqueme desde allá,Auya ujatkata,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5618,En dónde está Juan,Juank tui puja,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5619,Por dónde se fue mi hermano,Yatsur itiur we,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5620,De dónde llegaste,Tuya taum,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5621,La guatusa va por aquí,Kayukka juní weawai,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5622,Busque por allí,Nuní eakta,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5623,El perro está por afuera,Yawaka aani pujawai,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5624,El armadillo está adentro,Shushuikia init pujawai,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5625,El niño está sentado arriba,Uchi yakí eketui,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5626,Venga atrás,Ukunam winitia,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5627,Mi padre trabaja en la selva,Winia apar kampunniunam takakmawai,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5628,Juan duerme en la cama,Juank peaknum kanawai,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5629,Pedro subió en la montaña,Pitiur naint nium wakayi,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5630,Katan camina en la cancha,Katan nakurutai niam wekawai,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5631,Mi madre anda en la huerta,Nukur ajánam wekawai,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5632,Tuntuam está sentado en el cerco,Tuntuam peenknum eketui,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5633,El perro ladra en la selva,Yawaka kampunniu nam jiatrawai,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5634,Antún se baña en el río,Antunkia en tsá maawai,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5635,Pitiur está en la casa,Pitruka je á pujawai,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5636,Tiris está acostada en el suelo,Tiris Nun ká tepawai,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5637,Antes,Nuik,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5638,Temprano,Kashik,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5639,Ayer,Yau,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5640,Tarde,Kiarai,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5641,Noche,Kashi,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5642,Anteayer,Yaunui,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5643,Recién,Yama,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5644,Jamás,Penkesh,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5645,Mi padre llegó ahora,Winia apar yamai tayi,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5646,Llegué antes,Nuik tajai,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5647,Vaya después,Urum wetá,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5648,Juan ven temprano,Juanka kashik tatá,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5649,Mi hermano vino ayer,Yatsurka yau tamai,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5650,Estudiaré mañana,Kashin unuimairtatjai,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5651,Me bañaré tarde,Kiarai maitiajai,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5652,Juan vendrá a la noche,Juanka kashi tatatuu,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5653,Robaron anteayer,Yaunui kasamkarmai,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5654,Mi madre llegó recién,Nukurka yama tayi,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5655,Jamás verás,Penkesh wainkiachtatme,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5656,La avioneta se accidentó en el mes de abril,Nanap tuntiak nantutin iniamiayi,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5657,Mi padre construyó la casa hace cinco años,Winia apar ewej uwitin jeá jeammiayi,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5658,Tú llegarás el 6 de febrero,"Ameka ujuk tsawant, yurank nantutin tatatme",Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5659,Yo bailé a noche,Wikia káshi jantsemajai,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5660,Vendrás mañana,Kashin tatá,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5661,Juan vendrá por la noche,Juankka kashi tatatui,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5662,Yo nací en el mes de agosto,Wikia ayumpum nantutin akiniamjai,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5663,Así,Jutikiam,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5664,Bien,Penker,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5665,Mal,Yajauch,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5666,Rápidamente,Warikmas,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5667,Cómo,Itiur,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5668,"Despacio, lento",Yaitias,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5669,Rápido,Warik,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5670,Alegremente,Wawarat,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5671,Fuertemente,Kakantar,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5672,Lentamente,Yaitmataik,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5673,Haga así,Jutikiam najanatá,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5674,Mamas está bien,Mamaska penker pujawai,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5675,Tu padre está mal,Ame apaka yajauch pujawai,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5676,Nuis viene rápidamente,Nuis warikmas wiinawai,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5677,¿Cómo juego?,Itiur nakuráj,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5678,Juse viene despacio,Juse yaitias wiinawai,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5679,Juan camina rápido,Juan warik wekawai,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5680,Kanus juega alegremente,Kanus wararat nakurawai,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5681,Cogió fuertemente,Kakantar achikiai,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5682,Ven lentamente,Yaitmataik wiinitia,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5683,bastante,Nukap,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5684,Cuánto,Urutma,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5685,Poco,Ishich,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5686,Muchos ganados,Nukap waaka,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5687,¿Cuántos hijos tienes?,Urutmá uchi tákakam,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5688,Dame poca comida,Ishich yurumak surustá,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5689,Dale todo,Mashi susatá,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5690,Adverbios de afirmación,Ayaamin Nekasmamtikin,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5691,De veras,Nekas,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5692,Cierto,Nekasan,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5693,No,Atsa,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5694,Nunca,Pénkesh,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5695,jamás,Pénkesh,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5696,Quizá,Maak,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5697,Ojalá,Maak,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5698,Tal vez,piash,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5699,Si llego,Ee tayi,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5700,¿De veras vino?,Nekas tayik,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5701,¿Cierto se bañó?,Nekasan mai,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5702,No vendré,Atsa winichtatjai,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5703,No estuvo,Pujuchmai,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5704,Juan no juega,Juanka nakuratsui,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5705,Jamás vendrá,Pénkesh tachatui,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5706,Quizá venga,Taanka maak,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5707,Quizá quede Pedro,Pituir juakka maak,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5708,Tal vez llegue,Tachatpiash,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5709,Tal vez venga Juan,Juank winichtimpiash,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5710,Tú estás sentado con Juan,Ameka Juankjai ekétme,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5711,Yo iré con mi madre,Wikia nukurjaiwetatjai,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5712,Voy a la selva con mi hijo,Uchirjai kampunniunam weajai,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5713,Maté la guanta con mi perro,Yawarjai kashain maajai,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5714,Estudio con Paati,Paatijiai unuimiajai,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5715,Voy trabajar con Tsunki,Tsunkijiai takautsan weajai,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5716,Con Paati,Paatijiai,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5717,Con Tsunki,Tsunkijiai,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5718,Nuestro padre se cortó con el machete,Ii aparinkia machitjai tsupimiakai,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5719,Le mojó con el agua,Entsajai inijiarai,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5720,Le pegó con el palo,Numijiai awatní,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5721,Escribe con el lápiz,Aatai jiai aakmawai,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5722,con el palo,Numijiai,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5723,con el lápiz,Aataijiai,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5724,Siembro maní en la huerta,Ajanamnusen araajai,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5725,"En el tercer casillero agregue un adverbio a cada sustantivo obedeciendo la clase de adverbio que se solicita en el segundo casillero, luego escriba una oración usando el adverbio agregado, siguiendo el primer ejemplo realizado","Ju naa aujsam ayaamin chikichkimsam apujtusarta, jui seamjana nu iisam, tura nujai chichasma sutamek najanata",Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5726,Pronombres personales,Akintin,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
5727,Futuro,Átin,Educativo,06-07-2026,SEIBE - Secretaría de Educación Intercultural Bilingüe y la Etnoeducación
